state,city,last_updated_day,PM10,PM2,NO2,NH3,SO2,CO,OZONE,AQI
West Bengal,Kolkata,2023-06-21,132.2,63.0,55.2,20.3,53.0,1.49,131.9,44.2
Karnataka,Bangalore,2023-06-21,78.5,53.4,142.5,18.0,74.9,7.37,42.5,85.5
Karnataka,Bangalore,2023-06-22,150.3,206.9,57.3,0.1,27.4,6.19,194.1,330.0
Delhi,Delhi,2023-06-22,450.1,61.4,24.9,30.7,28.1,1.21,111.3,123.8
West Bengal,Kolkata,2023-06-22,546.2,2.7,40.2,28.7,86.8,1.24,122.8,431.3
Karnataka,Bangalore,2023-06-23,561.0,200.8,127.4,16.2,91.9,3.58,166.9,234.6
West Bengal,Kolkata,2023-06-23,594.4,437.9,108.2,15.2,91.9,1.16,169.4,96.7
Delhi,Delhi,2023-06-23,326.4,306.6,88.1,10.6,9.2,8.53,4.3,291.4
Delhi,Delhi,2023-06-24,162.0,323.7,57.8,47.8,96.9,7.19,76.1,119.7
West Bengal,Kolkata,2023-06-24,112.4,475.5,21.0,1.6,97.5,4.9,90.3,260.5
Karnataka,Bangalore,2023-06-24,401.8,444.2,86.6,49.6,52.5,6.06,12.4,11.8
Delhi,Delhi,2023-06-25,306.7,160.9,97.2,43.9,33.4,5.76,23.2,426.3
West Bengal,Kolkata,2023-06-25,356.7,273.7,72.9,19.9,8.7,3.71,62.4,21.6
Karnataka,Bangalore,2023-06-25,7.0,203.3,37.3,22.0,88.3,4.45,51.7,214.5
West Bengal,Kolkata,2023-06-26,267.3,246.0,145.5,37.9,67.4,8.16,155.5,22.5
Karnataka,Bangalore,2023-06-26,135.7,379.4,40.2,39.1,59.2,7.78,79.2,421.2
Delhi,Delhi,2023-06-26,275.7,175.0,31.6,45.1,86.1,4.49,44.5,365.2
Delhi,Delhi,2023-06-27,366.6,29.2,44.1,5.8,62.9,7.29,116.0,263.6
West Bengal,Kolkata,2023-06-27,141.8,147.4,90.6,38.0,79.0,4.35,110.1,425.6
Karnataka,Bangalore,2023-06-27,73.9,46.8,129.2,40.9,50.4,4.73,8.1,213.5
Delhi,Delhi,2023-06-28,12.8,415.8,79.4,20.4,61.2,4.63,12.5,408.3
West Bengal,Kolkata,2023-06-28,284.4,123.4,80.1,2.7,13.1,3.42,197.2,416.1
Karnataka,Bangalore,2023-06-28,1.7,309.1,45.5,44.7,60.9,3.65,182.5,90.0
Karnataka,Bangalore,2023-06-29,521.3,348.1,39.7,28.8,49.2,3.96,138.2,435.2
Delhi,Delhi,2023-06-29,90.0,199.9,21.0,20.5,6.5,9.06,178.5,381.0
West Bengal,Kolkata,2023-06-29,335.9,198.0,132.5,17.2,7.9,3.51,14.3,464.6
Karnataka,Bangalore,2023-06-30,243.6,442.9,127.0,47.9,86.4,1.59,189.8,97.2
West Bengal,Kolkata,2023-06-30,293.4,92.1,134.9,6.7,73.0,2.19,146.0,407.8
Delhi,Delhi,2023-06-30,206.5,110.8,30.1,32.4,49.1,7.81,173.6,404.1
Delhi,Delhi,2023-07-01,203.6,145.1,126.4,18.5,52.4,0.87,126.2,54.1
West Bengal,Kolkata,2023-07-01,292.2,98.8,22.4,28.7,50.0,6.23,24.4,455.9
Karnataka,Bangalore,2023-07-01,527.5,135.2,19.5,45.5,12.2,7.94,177.1,133.1
Delhi,Delhi,2023-07-02,31.6,158.1,102.9,7.1,94.9,9.33,168.9,143.9
West Bengal,Kolkata,2023-07-02,481.2,24.7,132.7,16.6,7.7,0.42,177.0,472.2
Karnataka,Bangalore,2023-07-02,382.8,399.5,138.7,5.7,25.2,2.73,129.4,83.3
West Bengal,Kolkata,2023-07-03,174.0,172.8,60.6,0.3,27.8,5.67,199.0,250.2
Karnataka,Bangalore,2023-07-03,4.8,28.3,54.3,24.0,24.0,9.05,143.7,222.1
Delhi,Delhi,2023-07-03,65.0,318.9,30.9,20.7,61.0,9.31,70.8,203.6
Delhi,Delhi,2023-07-04,370.8,377.0,94.2,36.1,7.0,4.21,137.5,371.0
West Bengal,Kolkata,2023-07-04,466.5,448.2,74.3,11.3,25.1,6.88,27.5,488.2
Karnataka,Bangalore,2023-07-04,411.7,22.3,57.0,43.9,28.0,0.97,179.2,142.6
Delhi,Delhi,2023-07-05,484.7,248.0,56.8,40.3,22.5,9.38,72.4,251.0
West Bengal,Kolkata,2023-07-05,548.4,208.5,58.7,2.5,31.8,5.5,165.7,216.6
Karnataka,Bangalore,2023-07-05,417.0,427.8,85.0,6.2,26.7,8.58,41.2,301.0
Karnataka,Bangalore,2023-07-06,304.6,328.8,34.6,31.7,13.2,5.49,17.1,269.4
Delhi,Delhi,2023-07-06,43.4,16.2,104.2,15.1,0.2,7.22,20.7,229.6
West Bengal,Kolkata,2023-07-06,345.8,246.1,84.4,27.8,66.3,4.12,138.6,29.3
West Bengal,Kolkata,2023-07-07,580.8,240.1,128.6,13.4,35.8,1.32,50.4,161.1
Karnataka,Bangalore,2023-07-07,243.1,412.0,117.1,21.7,20.5,9.44,43.0,79.7
Delhi,Delhi,2023-07-07,320.6,65.9,109.4,32.8,88.2,3.42,74.4,24.0
Delhi,Delhi,2023-07-08,357.5,406.1,106.3,22.7,72.8,3.53,127.6,316.7
West Bengal,Kolkata,2023-07-08,75.4,2.1,144.4,19.4,51.6,8.14,108.4,199.6
Karnataka,Bangalore,2023-07-08,293.6,225.3,46.4,30.9,33.4,2.87,10.2,388.4
Delhi,Delhi,2023-07-09,125.0,100.5,110.5,21.8,84.2,6.73,101.5,202.6
West Bengal,Kolkata,2023-07-09,200.5,44.9,38.6,27.9,29.1,8.62,54.3,475.1
Karnataka,Bangalore,2023-07-09,184.5,39.5,121.9,49.3,46.2,9.53,36.1,137.3
West Bengal,Kolkata,2023-07-10,361.9,209.3,13.8,47.8,99.7,0.4,59.3,418.3
Karnataka,Bangalore,2023-07-10,412.0,187.3,25.3,5.6,20.6,1.04,107.8,195.6
Delhi,Delhi,2023-07-10,440.8,364.2,111.1,25.2,64.4,4.18,0.3,381.4
Delhi,Delhi,2023-07-11,312.8,257.2,99.8,11.2,40.9,8.47,61.8,143.0
West Bengal,Kolkata,2023-07-11,122.5,163.4,47.4,37.9,41.1,0.0,162.0,272.5
Karnataka,Bangalore,2023-07-11,464.2,310.4,149.9,33.3,1.3,4.69,178.6,194.6
Delhi,Delhi,2023-07-12,504.3,24.7,1.0,41.9,80.4,7.63,199.8,373.1
West Bengal,Kolkata,2023-07-12,63.3,416.0,16.1,17.8,9.6,3.97,184.4,389.7
Karnataka,Bangalore,2023-07-12,206.4,215.2,124.9,14.7,42.5,2.8,156.7,434.6
Karnataka,Bangalore,2023-07-13,12.5,446.9,137.8,2.3,2.5,0.03,178.3,188.3
Delhi,Delhi,2023-07-13,515.7,83.7,42.0,38.9,99.4,8.34,98.9,96.5
West Bengal,Kolkata,2023-07-13,518.3,36.8,118.3,23.6,54.6,8.63,105.1,359.5
Karnataka,Bangalore,2023-07-14,113.1,415.5,84.8,20.8,62.4,1.24,134.1,107.1
West Bengal,Kolkata,2023-07-14,514.0,390.7,95.5,25.8,63.1,3.67,185.8,275.6
Delhi,Delhi,2023-07-14,303.5,145.9,100.4,0.4,34.5,5.99,30.7,246.1
Delhi,Delhi,2023-07-15,275.2,193.0,5.7,19.0,45.6,9.38,140.5,136.1
West Bengal,Kolkata,2023-07-15,593.0,247.8,120.6,29.6,7.1,3.56,27.0,289.6
Karnataka,Bangalore,2023-07-15,179.9,432.7,75.0,13.7,33.7,3.92,129.4,291.5
Delhi,Delhi,2023-07-16,386.5,230.0,62.1,26.3,64.9,1.86,176.1,367.9
West Bengal,Kolkata,2023-07-16,383.7,398.2,34.5,44.0,74.3,3.48,81.0,23.1
Karnataka,Bangalore,2023-07-16,255.9,330.5,122.1,7.1,74.2,5.1,100.4,125.0
West Bengal,Kolkata,2023-07-17,238.2,469.0,53.0,16.4,0.6,0.6,12.7,403.2
Karnataka,Bangalore,2023-07-17,257.9,163.5,0.8,38.1,22.7,0.67,49.0,312.8
Delhi,Delhi,2023-07-17,405.0,224.2,20.5,26.7,89.3,7.82,51.0,203.4
Delhi,Delhi,2023-07-18,476.3,439.9,23.5,21.1,87.9,6.5,80.9,497.7
West Bengal,Kolkata,2023-07-18,91.9,27.7,119.6,20.8,51.0,9.15,6.1,258.6
Karnataka,Bangalore,2023-07-18,275.0,255.1,26.5,10.9,57.6,1.39,121.7,65.5
Delhi,Delhi,2023-07-19,417.5,345.9,104.8,18.6,7.9,0.91,65.6,396.1
West Bengal,Kolkata,2023-07-19,320.7,489.8,137.3,36.3,35.9,2.64,141.7,278.1
Karnataka,Bangalore,2023-07-19,1.1,367.8,147.6,42.3,59.8,0.29,122.4,88.3
Karnataka,Bangalore,2023-07-20,504.0,307.8,62.7,4.3,43.4,3.43,111.9,353.3
Delhi,Delhi,2023-07-20,408.2,96.3,120.9,29.7,65.7,1.1,185.0,73.7
West Bengal,Kolkata,2023-07-20,464.3,253.3,49.7,18.2,83.9,1.77,110.5,146.1
Karnataka,Bangalore,2023-07-21,435.3,134.1,119.3,18.2,29.5,4.31,12.4,155.2
West Bengal,Kolkata,2023-07-21,511.4,252.4,140.4,31.7,5.2,5.91,152.4,191.3
Delhi,Delhi,2023-07-21,578.6,183.9,146.0,5.7,88.4,9.08,160.1,305.3
Delhi,Delhi,2023-07-22,263.4,372.8,49.8,35.1,41.7,3.79,17.6,286.2
West Bengal,Kolkata,2023-07-22,97.7,91.4,129.9,12.9,31.1,0.21,100.6,292.5
Karnataka,Bangalore,2023-07-22,125.3,14.3,70.2,48.1,46.9,0.99,40.0,200.3
Delhi,Delhi,2023-07-23,284.6,490.5,102.2,8.7,19.3,1.63,29.8,208.1
West Bengal,Kolkata,2023-07-23,161.3,286.0,106.2,16.8,72.2,5.55,57.6,191.0
Karnataka,Bangalore,2023-07-23,557.8,358.0,81.4,48.8,41.8,2.39,22.8,371.9
West Bengal,Kolkata,2023-07-24,164.4,71.9,98.1,15.9,70.1,1.01,35.5,325.7
Karnataka,Bangalore,2023-07-24,430.4,156.7,105.3,48.2,68.0,4.57,60.2,251.8
Delhi,Delhi,2023-07-24,527.2,300.2,9.5,1.8,87.7,1.61,116.9,175.2
Delhi,Delhi,2023-07-25,408.6,154.4,143.2,26.9,63.4,4.48,3.5,77.3
West Bengal,Kolkata,2023-07-25,250.7,470.5,0.9,47.4,45.8,9.15,63.3,328.1
Karnataka,Bangalore,2023-07-25,63.9,94.6,71.7,32.6,10.8,5.71,74.7,471.4
Delhi,Delhi,2023-07-26,581.6,154.6,125.2,16.8,19.5,2.88,65.0,366.0
West Bengal,Kolkata,2023-07-26,161.5,102.7,16.3,0.9,37.8,4.01,11.8,180.4
Karnataka,Bangalore,2023-07-26,422.7,139.3,33.5,36.8,54.6,6.32,117.8,75.9
Karnataka,Bangalore,2023-07-27,119.1,13.5,118.9,20.3,92.4,3.48,196.2,145.5
Delhi,Delhi,2023-07-27,408.1,178.6,112.4,14.6,8.8,2.91,21.2,196.4
West Bengal,Kolkata,2023-07-27,106.0,389.5,116.4,20.8,91.0,5.09,76.5,274.3
Karnataka,Bangalore,2023-07-28,105.4,337.1,123.7,24.4,47.7,4.52,137.7,36.4
West Bengal,Kolkata,2023-07-28,517.9,215.4,90.7,22.2,81.7,1.46,60.7,36.6
Delhi,Delhi,2023-07-28,158.2,354.6,117.8,4.9,60.5,2.92,176.7,292.3
Delhi,Delhi,2023-07-29,314.2,278.2,45.2,23.6,6.4,3.71,28.6,246.1
West Bengal,Kolkata,2023-07-29,448.5,2.6,30.4,42.1,31.4,7.04,72.4,49.5
Karnataka,Bangalore,2023-07-29,329.0,269.5,5.8,13.9,74.8,1.85,43.4,454.5
Delhi,Delhi,2023-07-30,280.9,131.9,15.9,4.8,13.8,8.52,198.9,439.2
West Bengal,Kolkata,2023-07-30,584.8,241.8,36.2,33.8,65.6,2.21,105.7,233.1
Karnataka,Bangalore,2023-07-30,545.6,109.1,82.1,50.0,41.5,6.41,22.1,278.5
West Bengal,Kolkata,2023-07-31,541.0,26.2,145.2,11.7,10.7,2.42,151.0,22.1
Karnataka,Bangalore,2023-07-31,457.2,222.3,1.0,46.1,90.2,0.86,9.9,400.5
Delhi,Delhi,2023-07-31,234.5,22.0,47.1,9.8,37.6,7.52,132.6,370.1
Delhi,Delhi,2023-08-01,591.8,29.3,83.3,16.5,2.6,5.72,182.7,52.7
West Bengal,Kolkata,2023-08-01,416.6,168.3,84.4,38.2,2.3,5.5,139.7,87.5
Karnataka,Bangalore,2023-08-01,291.1,429.1,132.0,26.4,8.0,7.54,19.4,395.1
Delhi,Delhi,2023-08-02,448.7,229.6,7.2,48.7,36.1,5.55,48.0,222.7
West Bengal,Kolkata,2023-08-02,91.6,490.3,108.2,29.4,22.0,8.86,176.3,294.3
Karnataka,Bangalore,2023-08-02,387.5,443.7,27.2,2.0,51.2,0.41,28.5,316.9
Karnataka,Bangalore,2023-08-03,245.2,463.0,9.7,35.6,34.8,4.17,7.8,461.0
Delhi,Delhi,2023-08-03,213.5,227.5,73.9,23.1,74.8,0.93,168.6,168.0
West Bengal,Kolkata,2023-08-03,38.9,129.3,37.0,24.6,93.5,9.59,187.9,179.8
West Bengal,Kolkata,2023-08-04,447.0,7.2,124.5,0.6,96.6,4.15,125.0,12.7
Karnataka,Bangalore,2023-08-04,39.2,51.1,134.5,44.0,96.7,7.95,118.9,197.8
Delhi,Delhi,2023-08-04,247.0,51.0,55.2,38.4,42.6,5.11,71.9,128.3
Karnataka,Bangalore,2023-08-05,406.6,377.9,84.4,38.0,46.2,6.95,84.5,349.6
West Bengal,Kolkata,2023-08-05,448.7,489.2,132.4,4.3,28.1,4.29,40.2,45.9
Delhi,Delhi,2023-08-05,21.2,190.3,111.7,26.8,66.6,6.17,25.0,491.6
Delhi,Delhi,2023-08-06,93.5,461.3,103.1,8.7,70.0,7.59,143.7,150.9
West Bengal,Kolkata,2023-08-06,494.4,46.1,50.3,10.7,91.8,8.48,155.9,440.5
Karnataka,Bangalore,2023-08-06,62.7,140.7,67.8,34.9,60.7,0.82,33.4,265.2
Delhi,Delhi,2023-08-07,20.3,314.2,130.5,2.9,62.3,8.25,156.3,474.9
West Bengal,Kolkata,2023-08-07,176.2,416.7,9.0,47.9,69.7,7.28,186.2,64.2
Karnataka,Bangalore,2023-08-07,127.8,450.8,60.3,2.9,17.4,3.64,78.6,313.0
West Bengal,Kolkata,2023-08-08,497.7,291.3,106.0,7.8,21.0,5.93,151.5,143.7
Karnataka,Bangalore,2023-08-08,447.6,335.2,131.9,32.7,59.4,6.54,175.2,10.7
Delhi,Delhi,2023-08-08,248.2,8.0,47.6,43.1,54.3,0.77,138.0,96.8
Delhi,Delhi,2023-08-09,582.7,58.0,116.0,25.3,11.3,7.86,56.2,308.3
West Bengal,Kolkata,2023-08-09,357.3,320.4,87.3,23.2,91.2,1.06,170.2,124.1
Karnataka,Bangalore,2023-08-09,320.0,453.0,21.5,36.5,59.9,8.86,50.2,293.1
Delhi,Delhi,2023-08-10,337.0,430.7,30.6,3.8,1.8,3.61,150.4,479.6
West Bengal,Kolkata,2023-08-10,83.1,6.9,111.1,14.5,50.3,6.72,68.6,255.0
Karnataka,Bangalore,2023-08-10,421.4,51.1,108.7,11.6,16.9,4.32,0.8,295.3
Karnataka,Bangalore,2023-08-11,206.4,268.2,25.7,12.0,28.1,5.02,53.8,121.8
Delhi,Delhi,2023-08-11,589.2,276.0,136.4,1.7,31.0,8.86,182.7,259.7
West Bengal,Kolkata,2023-08-11,513.0,9.5,28.9,22.4,47.7,3.18,13.4,317.2
Karnataka,Bangalore,2023-08-12,118.8,160.9,46.4,1.5,68.4,0.3,133.2,478.2
West Bengal,Kolkata,2023-08-12,106.2,216.4,54.6,3.7,20.5,9.14,161.7,178.9
Delhi,Delhi,2023-08-12,93.0,314.9,62.0,35.6,85.8,3.52,53.9,382.0
Delhi,Delhi,2023-08-13,273.9,476.0,91.5,17.7,38.2,6.39,166.9,467.1
West Bengal,Kolkata,2023-08-13,350.4,220.9,77.5,17.6,71.9,1.16,100.1,242.8
Karnataka,Bangalore,2023-08-13,468.5,496.5,88.1,11.6,21.4,2.65,182.8,433.7
Delhi,Delhi,2023-08-14,65.1,261.3,13.5,2.0,82.1,4.42,105.5,81.8
West Bengal,Kolkata,2023-08-14,267.2,41.7,136.0,6.8,91.3,5.86,168.2,493.1
Karnataka,Bangalore,2023-08-14,415.2,217.9,108.7,24.6,19.3,3.77,139.1,394.1
West Bengal,Kolkata,2023-08-15,444.8,283.2,108.3,1.7,61.9,5.05,44.5,340.8
Karnataka,Bangalore,2023-08-15,399.0,63.3,92.0,4.9,37.8,9.22,159.9,33.7
Delhi,Delhi,2023-08-15,269.6,355.2,144.9,46.9,10.9,5.89,75.8,116.6
Delhi,Delhi,2023-08-16,142.5,95.9,115.3,10.3,22.7,2.47,165.0,340.3
West Bengal,Kolkata,2023-08-16,390.1,251.4,82.4,16.7,2.2,7.31,140.5,29.7
Karnataka,Bangalore,2023-08-16,147.8,198.0,48.0,13.8,80.4,0.31,179.2,36.4
Delhi,Delhi,2023-08-17,354.8,422.7,11.1,22.6,25.5,9.54,47.4,263.4
West Bengal,Kolkata,2023-08-17,469.1,178.0,10.3,5.6,60.4,4.13,61.8,225.5
Karnataka,Bangalore,2023-08-17,514.5,20.2,26.3,13.2,40.3,9.17,73.8,71.1
Karnataka,Bangalore,2023-08-18,420.5,102.2,101.3,38.3,79.6,8.74,99.6,302.1
Delhi,Delhi,2023-08-18,531.3,217.7,102.9,27.2,46.1,1.55,121.6,350.1
West Bengal,Kolkata,2023-08-18,449.4,130.6,105.7,28.3,6.3,8.01,156.7,495.1
Karnataka,Bangalore,2023-08-19,8.4,169.9,20.8,45.3,74.3,3.39,112.1,415.9
West Bengal,Kolkata,2023-08-19,245.4,141.5,144.9,44.0,1.5,5.9,31.7,348.2
Delhi,Delhi,2023-08-19,67.5,289.4,47.5,42.1,9.7,5.01,192.1,434.0
Delhi,Delhi,2023-08-20,241.5,418.3,77.2,41.3,63.0,5.31,90.4,210.1
West Bengal,Kolkata,2023-08-20,198.0,54.5,78.2,22.0,37.5,1.06,34.4,363.0
Karnataka,Bangalore,2023-08-20,10.1,424.9,1.4,16.0,59.8,2.89,192.0,59.2
Delhi,Delhi,2023-08-21,151.6,87.8,21.9,45.4,95.2,1.43,33.9,280.7
West Bengal,Kolkata,2023-08-21,123.3,34.5,7.2,16.6,51.8,6.68,182.4,309.3
Karnataka,Bangalore,2023-08-21,25.3,444.7,46.7,6.7,6.9,2.66,123.2,139.7
West Bengal,Kolkata,2023-08-22,76.6,124.5,45.0,11.1,68.2,7.74,35.6,452.5
Karnataka,Bangalore,2023-08-22,329.5,210.7,43.0,29.6,5.9,2.23,157.6,174.7
Delhi,Delhi,2023-08-22,593.4,355.9,95.3,35.5,30.8,1.1,192.9,239.9
Delhi,Delhi,2023-08-23,422.4,255.0,30.2,5.7,69.8,6.54,139.1,482.6
West Bengal,Kolkata,2023-08-23,278.4,434.9,12.7,25.5,43.1,2.8,23.9,43.6
Karnataka,Bangalore,2023-08-23,382.2,76.5,37.2,11.8,81.9,2.6,81.8,286.0
Delhi,Delhi,2023-08-24,62.5,409.3,2.6,41.2,89.6,8.99,40.1,207.2
West Bengal,Kolkata,2023-08-24,2.3,486.6,130.8,4.5,13.9,6.25,107.3,226.7
Karnataka,Bangalore,2023-08-24,574.8,446.4,10.0,42.9,56.6,3.79,98.7,290.1
Karnataka,Bangalore,2023-08-25,104.5,82.5,13.9,30.1,5.4,4.62,106.6,211.9
Delhi,Delhi,2023-08-25,112.5,285.7,83.5,35.8,94.7,2.03,186.2,391.3
West Bengal,Kolkata,2023-08-25,191.2,127.6,118.0,13.5,73.7,8.66,154.7,160.3
Karnataka,Bangalore,2023-08-26,593.9,68.8,71.7,10.6,73.5,7.85,138.5,7.1
West Bengal,Kolkata,2023-08-26,256.8,64.3,124.6,3.0,71.6,4.64,173.1,22.3
Delhi,Delhi,2023-08-26,413.5,75.3,56.6,25.5,76.1,1.05,47.7,265.6
Delhi,Delhi,2023-08-27,21.8,316.9,35.9,22.9,44.9,6.86,195.2,12.0
West Bengal,Kolkata,2023-08-27,416.1,57.2,77.9,14.8,88.9,8.72,37.6,377.4
Karnataka,Bangalore,2023-08-27,209.2,198.3,39.3,24.6,7.6,7.76,22.1,320.1
Delhi,Delhi,2023-08-28,572.6,340.7,99.8,14.9,38.3,6.73,136.5,455.8
West Bengal,Kolkata,2023-08-28,30.1,327.9,133.0,1.5,92.1,3.0,155.5,135.9
Karnataka,Bangalore,2023-08-28,162.5,159.6,65.9,35.0,73.0,9.77,105.2,73.4
West Bengal,Kolkata,2023-08-29,439.2,183.1,147.3,49.7,8.9,7.88,123.6,471.9
Karnataka,Bangalore,2023-08-29,381.9,94.1,91.4,1.2,20.9,4.74,72.9,443.6
Delhi,Delhi,2023-08-29,160.9,205.5,12.4,3.1,69.6,9.43,195.3,277.9
Delhi,Delhi,2023-08-30,353.5,114.2,38.4,4.8,93.0,8.6,37.1,415.5
West Bengal,Kolkata,2023-08-30,404.0,360.2,117.6,34.9,19.4,8.88,17.8,25.4
Karnataka,Bangalore,2023-08-30,166.7,381.2,83.0,32.7,3.6,3.71,20.8,423.9
Delhi,Delhi,2023-08-31,499.4,181.6,21.4,2.2,10.1,3.66,20.6,436.2
West Bengal,Kolkata,2023-08-31,336.0,8.2,35.4,47.7,80.2,3.99,112.7,33.6
Karnataka,Bangalore,2023-08-31,111.6,112.7,129.7,29.3,93.6,2.16,184.8,264.3
Karnataka,Bangalore,2023-09-01,41.0,448.6,134.7,17.5,70.1,4.54,187.3,378.6
Delhi,Delhi,2023-09-01,475.7,75.5,30.7,28.8,53.9,8.75,149.5,376.0
West Bengal,Kolkata,2023-09-01,165.9,471.4,138.7,13.9,0.2,9.08,75.1,331.8
West Bengal,Kolkata,2023-09-02,304.8,491.8,111.3,36.0,99.5,7.88,37.4,231.1
Karnataka,Bangalore,2023-09-02,325.7,88.9,36.0,33.9,44.7,0.97,110.5,400.2
Delhi,Delhi,2023-09-02,240.2,144.0,139.6,30.4,61.7,8.25,142.5,137.3
Delhi,Delhi,2023-09-03,526.9,39.4,46.3,18.8,92.1,0.46,27.7,453.7
West Bengal,Kolkata,2023-09-03,98.4,27.0,39.1,28.2,46.5,8.02,169.1,54.9
Karnataka,Bangalore,2023-09-03,450.9,53.3,127.4,2.8,21.5,7.72,146.4,392.7
Delhi,Delhi,2023-09-04,517.7,471.7,14.0,3.9,32.1,4.27,102.6,328.7
West Bengal,Kolkata,2023-09-04,32.5,172.4,23.2,3.5,83.2,6.37,24.5,112.3
Karnataka,Bangalore,2023-09-04,51.0,129.3,96.3,26.8,26.9,3.06,51.6,480.1
West Bengal,Kolkata,2023-09-05,597.7,81.3,46.5,48.8,46.2,0.86,184.8,29.2
Karnataka,Bangalore,2023-09-05,399.7,34.3,51.0,15.7,46.0,0.66,77.9,17.7
Delhi,Delhi,2023-09-05,203.1,8.7,13.2,13.6,51.0,4.39,26.9,369.8
Delhi,Delhi,2023-09-06,506.5,63.2,97.4,4.9,90.0,5.49,180.8,306.8
West Bengal,Kolkata,2023-09-06,123.8,235.5,96.9,42.0,48.1,0.74,134.3,10.4
Karnataka,Bangalore,2023-09-06,21.2,343.7,96.8,24.0,75.1,7.29,24.2,373.9
Delhi,Delhi,2023-09-07,515.8,55.0,136.1,35.2,54.5,0.97,3.8,462.4
West Bengal,Kolkata,2023-09-07,131.2,142.6,9.1,19.2,68.3,9.22,149.2,438.7
Karnataka,Bangalore,2023-09-07,139.5,131.7,143.9,48.0,87.9,3.22,86.2,77.1
Karnataka,Bangalore,2023-09-08,317.7,183.7,100.2,30.6,55.0,9.37,134.1,298.4
Delhi,Delhi,2023-09-08,254.9,209.4,32.7,44.3,55.8,0.35,198.9,232.8
West Bengal,Kolkata,2023-09-08,491.9,328.4,131.4,3.9,27.6,6.75,153.9,157.3
Karnataka,Bangalore,2023-09-09,150.1,200.5,83.4,18.1,73.9,2.65,27.7,97.2
West Bengal,Kolkata,2023-09-09,548.4,44.1,123.9,19.3,45.2,8.51,180.1,372.8
Delhi,Delhi,2023-09-09,254.6,291.0,24.2,13.5,8.7,2.63,135.7,275.9
Delhi,Delhi,2023-09-10,103.6,436.1,48.7,41.1,63.3,9.34,94.8,203.1
West Bengal,Kolkata,2023-09-10,550.4,279.8,121.9,32.5,21.3,0.8,108.2,156.4
Karnataka,Bangalore,2023-09-10,564.8,402.8,84.9,28.4,46.1,8.64,188.8,209.4
Delhi,Delhi,2023-09-11,390.7,238.1,20.1,31.5,43.4,4.22,71.9,194.1
West Bengal,Kolkata,2023-09-11,249.3,309.0,14.3,26.4,93.3,5.75,176.9,69.6
Karnataka,Bangalore,2023-09-11,89.0,172.5,101.9,19.3,81.9,5.92,19.8,278.1
West Bengal,Kolkata,2023-09-12,518.2,8.9,101.6,23.5,34.2,9.41,54.2,162.2
Karnataka,Bangalore,2023-09-12,469.8,115.2,78.7,21.3,87.8,1.48,27.5,232.2
Delhi,Delhi,2023-09-12,34.4,148.0,2.6,8.8,12.9,6.24,100.0,427.9
Delhi,Delhi,2023-09-13,536.6,18.3,51.4,26.5,52.7,0.65,164.4,454.1
West Bengal,Kolkata,2023-09-13,132.4,230.4,126.7,26.0,88.1,0.72,2.1,357.8
Karnataka,Bangalore,2023-09-13,418.4,254.7,57.2,41.0,77.1,1.38,100.1,2.8
Delhi,Delhi,2023-09-14,71.1,187.5,87.0,48.8,42.5,1.37,153.1,142.7
West Bengal,Kolkata,2023-09-14,505.3,392.6,9.9,12.4,80.2,3.09,53.5,98.7
Karnataka,Bangalore,2023-09-14,562.4,205.0,89.7,34.4,96.5,6.31,185.7,435.1
Karnataka,Bangalore,2023-09-15,313.1,56.0,70.1,30.9,65.6,8.7,178.9,284.8
Delhi,Delhi,2023-09-15,357.1,46.7,33.4,22.1,46.7,7.61,86.5,240.9
West Bengal,Kolkata,2023-09-15,526.0,330.3,5.3,37.0,70.2,5.45,131.3,61.7
Karnataka,Bangalore,2023-09-16,27.1,48.6,0.2,6.0,98.8,1.27,125.7,65.9
West Bengal,Kolkata,2023-09-16,403.7,168.4,81.7,9.9,14.4,1.15,130.0,336.4
Delhi,Delhi,2023-09-16,452.7,225.2,32.4,34.8,2.6,7.51,44.7,15.5
Delhi,Delhi,2023-09-17,302.4,262.0,118.1,20.0,85.7,9.24,154.8,102.6
West Bengal,Kolkata,2023-09-17,308.5,70.0,149.8,19.7,2.2,7.46,115.5,88.8
Karnataka,Bangalore,2023-09-17,242.8,42.4,2.9,45.5,63.3,5.47,114.5,379.2
Delhi,Delhi,2023-09-18,270.2,385.8,105.1,44.5,39.0,4.17,185.9,91.9
West Bengal,Kolkata,2023-09-18,533.4,422.7,2.8,27.3,19.4,6.54,47.8,224.7
Karnataka,Bangalore,2023-09-18,546.3,60.1,79.3,42.2,61.2,9.98,4.5,348.2
West Bengal,Kolkata,2023-09-19,358.6,389.9,94.4,41.6,28.1,5.33,131.0,493.7
Karnataka,Bangalore,2023-09-19,266.0,60.6,92.2,7.3,23.1,3.78,20.3,257.1
Delhi,Delhi,2023-09-19,66.0,375.6,50.2,31.3,44.8,1.15,146.7,241.6
Delhi,Delhi,2023-09-20,168.6,309.9,50.2,17.3,45.9,9.85,151.5,181.0
West Bengal,Kolkata,2023-09-20,331.0,371.3,26.9,22.3,4.1,4.36,63.0,199.1
Karnataka,Bangalore,2023-09-20,345.2,21.7,56.1,13.6,51.8,2.12,49.6,205.1
Delhi,Delhi,2023-09-21,574.8,63.2,69.4,20.2,8.9,3.86,50.2,433.0
West Bengal,Kolkata,2023-09-21,457.1,280.2,115.5,17.0,23.7,2.95,159.9,168.6
